Date,Type,Fund,Campaign,Appeal,Zip,Account Number,Quarter,DayOfWeek,Season,Proximity to Holiday,5 Day Window Type Mode,5 Day Window Appeal Mode,5 Day Window Campaign Mode,5 Day Window Fund Mode,5_Day_Window_Count
2023-03-28,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53590.0,1451,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Recurring Donation Schedule,Unrestricted,Support The River,Individual Online,53704.0,2646,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,9080,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53783.0,14992,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,338,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,1880,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53527.0,1427,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,3342,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,1879,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,1884,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,338,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-28,Donation,Unrestricted,Support The River,Business Multi Channel,53705.0,2607,1,1,2,12,Donation,Individual Multi Channel,Support The River,Unrestricted,46
2023-03-26,Donation,Unrestricted,Support The River,Individual Multi Channel,53711.0,3565,1,6,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,48
2023-03-26,Donation,Unrestricted,Support The River,Individual Multi Channel,53715.0,318,1,6,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,48
2023-03-26,Donation,Programs/Operations,Match Madness 2023,Individual Online,53960.0,4535,1,6,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,48
2023-03-26,Donation,Programs/Operations,Match Madness 2023,Individual Online,53590.0,244,1,6,2,14,Donation,Individual Multi Channel,Support The River,Unrestricted,48
2023-03-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,376,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-24,Donation,Unrestricted,Support The River,Business Multi Channel,53705.0,338,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,18827,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53558.0,15031,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-24,Donation,Programs/Operations,Match Madness 2023,Individual Multi Channel,53562.0,5388,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,302,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-24,Donation,Programs/Operations,Match Madness 2023,Individual Multi Channel,53703.0,15035,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53598.0,415,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,305,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-24,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Payroll,53704.0,5546,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53716.0,3251,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,5546,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-24,Donation,Unrestricted,Support The River,Individual Multi Channel,53718.0,225,1,4,2,16,Donation,Individual Multi Channel,Support The River,Unrestricted,32
2023-03-23,Soft Credit,Unrestricted,Support The River,Service Org Multi Channel,53704.0,7549,1,3,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,32
2023-03-23,Donation,Unrestricted,Support The River,Service Org Multi Channel,53704.0,15042,1,3,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,32
2023-03-23,Donation,Unrestricted,Support The River,Individual Multi Channel,53717.0,2428,1,3,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,32
2023-03-23,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,2796,1,3,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,32
2023-03-23,Donation,Unrestricted,Support The River,Individual Multi Channel,53703.0,310,1,3,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,32
2023-03-23,Donation,Programs/Operations,Match Madness 2023,Individual Online,53704.0,2393,1,3,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,32
2023-03-23,Donation,Unrestricted,Support The River,Individual Online,10013.0,15027,1,3,2,0,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,32
2023-03-22,Donation,Unrestricted,Support The River,Individual Online,53705.0,516,1,2,2,1,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,57
2023-03-22,Donation,Programs/Operations,Match Madness 2023,Individual Online,53714.0,253,1,2,2,1,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,57
2023-03-22,Donation,Programs/Operations,Match Madness 2023,Individual Online,53562.0,3526,1,2,2,1,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,57
2023-03-22,Donation,Unrestricted,Support The River,Individual Online,53718.0,84,1,2,2,1,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,57
2023-03-22,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,1850,1,2,2,1,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,57
2023-03-22,Soft Credit,Unrestricted,Support The River,Individual Online,53705.0,15029,1,2,2,1,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,57
2023-03-22,Donation,Unrestricted,Support The River,Individual Multi Channel,53590.0,313,1,2,2,1,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,57
2023-03-22,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,312,1,2,2,1,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,57
2023-03-21,Donation,Unrestricted,Support The River,Individual Multi Channel,53527.0,674,1,1,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
2023-03-21,Donation,Programs/Operations,Match Madness 2023,Individual Online,53711.0,5544,1,1,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
2023-03-21,Soft Credit,Unrestricted,Support The River,Business Multi Channel,53705.0,15026,1,1,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
2023-03-21,Donation,Unrestricted,Support The River,Business Multi Channel,55426.0,15025,1,1,2,2,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,46
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,281,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,1047,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562.0,74,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,1888,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,57,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,6,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53714.0,637,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,737,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593.0,9623,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53531.0,249,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53593.0,7903,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718.0,79,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711.0,229,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,250,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Donation,Programs/Operations,Match Madness 2023,Individual Online,53715.0,15024,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53575.0,405,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Donation,Unrestricted,Support The River,Faith Comm Multi Channel,53704.0,677,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53558.0,539,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,2524,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,1869,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711.0,329,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,3006,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,1888,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,398,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-20,Donation,Programs/Operations,In-Kind,Business Multi Channel,53716.0,15055,1,0,2,3,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-19,Donation,Programs/Operations,Match Madness 2023,Individual Online,53590.0,244,1,6,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-19,Donation,Unrestricted,Support The River,Individual Online,53704.0,314,1,6,2,4,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,45
2023-03-18,Donation,Programs/Operations,Match Madness 2023,Individual Online,53703.0,4328,1,5,2,5,Donation,Individual Multi Channel,Support The River,Unrestricted,45
2023-03-18,Donation,Unrestricted,Support The River,Individual Online,53562.0,13912,1,5,2,5,Donation,Individual Multi Channel,Support The River,Unrestricted,45
2023-03-18,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,474,1,5,2,5,Donation,Individual Multi Channel,Support The River,Unrestricted,45
2023-03-18,Donation,Unrestricted,Support The River,Individual Multi Channel,53703.0,421,1,5,2,5,Donation,Individual Multi Channel,Support The River,Unrestricted,45
2023-03-18,Recurring Donation Schedule,Unrestricted,Support The River,Individual Online,53703.0,4328,1,5,2,5,Donation,Individual Multi Channel,Support The River,Unrestricted,45
2023-03-18,Donation,Programs/Operations,Match Madness 2023,Individual Online,53703.0,62,1,5,2,5,Donation,Individual Multi Channel,Support The River,Unrestricted,45
2023-03-17,Donation,Programs/Operations,Match Madness 2023,Individual Online,53711.0,724,1,4,2,6,Donation,Individual Multi Channel,Support The River,Unrestricted,74
