Date,Type,Fund,Campaign,Appeal,Zip,Account Number,Quarter,DayOfWeek,Season,Proximity to Holiday,5 Day Window Type Mode,5 Day Window Appeal Mode,5 Day Window Campaign Mode,5 Day Window Fund Mode,5_Day_Window_Count
5/5/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,302,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,2372,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53715,14153,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,511,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53718,225,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,613,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,624,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53716,5568,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/5/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,14521,2,4,2,24,Recurring Donation Payment,Individual Online,Support The River,Unrestricted,90
5/4/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,4866,2,3,2,25,Soft Credit,Individual Online,Support The River,Unrestricted,94
5/4/2023,Donation,Unrestricted,Support The River,Individual Online,53597,1366,2,3,2,25,Soft Credit,Individual Online,Support The River,Unrestricted,94
5/4/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53711,535,2,3,2,25,Soft Credit,Individual Online,Support The River,Unrestricted,94
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704,15162,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704,12000,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704,15147,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53558,15152,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53718,15142,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,30132,15145,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53583,15144,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53716,15138,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53716,1294,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53716,15146,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704,5684,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Recurring Donation Schedule,Unrestricted,Support The River,Individual Online,53704,657,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53705,15148,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53714,6337,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704,8843,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53705,15160,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53598,15153,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Donation,Unrestricted,Support The River,Individual Online,53562,72,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53590,15151,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704,11946,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53716,15137,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53715,12026,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53711,12158,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704,5465,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704,14373,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53703,15134,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53716,15149,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53558,15139,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Donation,Unrestricted,Support The River,Foundation Online,53705,319,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,4279,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704,6551,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,267,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53562,15157,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53529,15150,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53711,15161,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53532,1855,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53715,15141,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53705,1418,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704,4924,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53719,20066,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,55418,15136,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53711,15154,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53507,15158,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53508,4714,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53531,15143,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53711,13462,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53711,4708,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53715,15159,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53527,15133,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53718,15155,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/3/2023,Soft Credit,Unrestricted,Support The River,Foundation Multi Channel,53704,2589,2,2,2,26,Soft Credit,Individual Online,Support The River,Unrestricted,142
5/2/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53560,270,2,1,2,27,Soft Credit,Individual Online,Support The River,Unrestricted,112
5/2/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,1895,2,1,2,27,Soft Credit,Individual Online,Support The River,Unrestricted,112
5/2/2023,Donation,Unrestricted,Support The River,Individual Multi Channel,53562,1845,2,1,2,27,Soft Credit,Individual Online,Support The River,Unrestricted,112
5/2/2023,Donation,Unrestricted,Support The River,Individual Online,53562,13912,2,1,2,27,Soft Credit,Individual Online,Support The River,Unrestricted,112
5/2/2023,Donation,Unrestricted,Support The River,Individual Online,53704,511,2,1,2,27,Soft Credit,Individual Online,Support The River,Unrestricted,112
5/2/2023,Donation,Unrestricted,Support The River,Individual Online,53718,4474,2,1,2,27,Soft Credit,Individual Online,Support The River,Unrestricted,112
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53534,650,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53575,623,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53502,284,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527,648,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,8,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53717,349,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53717,347,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53562,324,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53718,13883,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,734,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,5612,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597,530,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,1868,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,387,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,11,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53719,13988,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
5/1/2023,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,729,2,0,2,28,Soft Credit,Individual Online,Support The River,Unrestricted,113
